p11 0.0 0.0 3.0 1.0 1.0 1.0 1.0 5.0 0.0 2.0 0.0 1.0 1.0 4.0 2.0 2.0 1.0 4.0 2.0 2.0 1.0 6.0 3.0 3.0 4.0 0.0 0.0 1.0 3.0 0.0 2.0 6.0 4.0 6.0 0.0 4.0 2.0 4.0 2.0 2.0 0.0 2.0 1.0 2.0 3.0 1.0 2.0 2.0 5.0 3.0 1.0 0.0 3.0 6.0 3.0 1.0 5.0 2.0 5.0 0.0 6.0 1.0 4.0 3.0 0.0 4.0 4.0 2.0 1.0 2.0 6.0 2.0 4.0 2.0 6.0 0.0 4.0 4.0 1.0 4.0 1.0 5.0 1.0 0.0 6.0 3.0 4.0 0.0 4.0 0.0 2.0 4.0 3.0 3.0 2.0 0.0
p12 5.0 5.0 6.0 4.0 6.0 0.0 3.0 1.0 3.0 1.0 4.0 3.0 0.0 6.0 2.0 6.0 5.0 1.0 0.0 0.0 3.0 6.0 4.0 5.0 1.0 1.0 1.0 0.0 5.0 6.0 1.0 4.0 5.0 3.0 0.0 5.0 6.0 3.0 6.0 4.0 6.0 5.0 5.0 6.0 4.0 1.0 5.0 2.0 1.0 1.0 0.0 0.0 1.0 4.0 4.0 5.0 0.0 1.0 0.0 0.0 1.0 2.0 5.0 0.0 2.0 3.0 1.0 3.0 5.0 4.0 1.0 2.0 3.0 6.0 4.0 0.0 3.0 3.0 5.0 2.0 5.0 0.0 5.0 5.0 2.0 0.0 6.0 2.0 0.0 4.0 0.0 3.0 3.0 1.0 0.0 5.0
p13 1.0 5.0 4.0 6.0 6.0 3.0 0.0 3.0 3.0 4.0 0.0 4.0 6.0 0.0 2.0 1.0 1.0 5.0 6.0 0.0 4.0 3.0 0.0 0.0 3.0 2.0 1.0 3.0 3.0 5.0 6.0 0.0 1.0 0.0 4.0 0.0 1.0 3.0 0.0 6.0 6.0 5.0 0.0 5.0 1.0 4.0 1.0 5.0 0.0 5.0 3.0 6.0 5.0 1.0 2.0 5.0 4.0 5.0 2.0 1.0 5.0 1.0 4.0 1.0 1.0 1.0 6.0 0.0 6.0 0.0 3.0 2.0 4.0 4.0 4.0 0.0 0.0 6.0 6.0 1.0 6.0 5.0 6.0 5.0 3.0 6.0 6.0 4.0 0.0 6.0 3.0 3.0 4.0 0.0 1.0 2.0
p14 3.0 0.0 3.0 5.0 3.0 1.0 2.0 5.0 3.0 4.0 3.0 4.0 3.0 5.0 1.0 1.0 3.0 1.0 4.0 1.0 6.0 5.0 0.0 3.0 3.0 0.0 0.0 2.0 0.0 3.0 6.0 0.0 2.0 5.0 3.0 5.0 0.0 2.0 3.0 5.0 0.0 0.0 2.0 5.0 0.0 4.0 6.0 1.0 6.0 0.0 6.0 1.0 3.0 3.0 5.0 0.0 3.0 4.0 6.0 5.0 2.0 4.0 2.0 1.0 5.0 6.0 2.0 0.0 3.0 4.0 5.0 5.0 1.0 3.0 0.0 5.0 0.0 2.0 0.0 1.0 4.0 5.0 2.0 2.0 1.0 1.0 2.0 1.0 6.0 6.0 3.0 4.0 2.0 0.0 3.0 3.0
p15 6.0 2.0 6.0 0.0 0.0 4.0 2.0 2.0 2.0 1.0 6.0 5.0 0.0 1.0 0.0 2.0 4.0 0.0 0.0 4.0 2.0 3.0 3.0 6.0 2.0 2.0 2.0 4.0 2.0 2.0 2.0 6.0 1.0 6.0 5.0 4.0 2.0 1.0 5.0 2.0 4.0 5.0 3.0 6.0 5.0 2.0 3.0 5.0 5.0 4.0 0.0 2.0 0.0 5.0 5.0 3.0 6.0 5.0 0.0 1.0 4.0 0.0 3.0 3.0 2.0 5.0 5.0 5.0 1.0 5.0 3.0 1.0 0.0 6.0 4.0 5.0 1.0 5.0 4.0 6.0 3.0 3.0 1.0 1.0 0.0 2.0 1.0 5.0 0.0 1.0 6.0 3.0 4.0 1.0 3.0 3.0
p16 2.0 4.0 2.0 0.0 3.0 0.0 2.0 4.0 5.0 6.0 0.0 3.0 1.0 6.0 3.0 5.0 3.0 3.0 4.0 3.0 2.0 4.0 1.0 4.0 3.0 1.0 4.0 1.0 3.0 4.0 4.0 4.0 6.0 0.0 5.0 2.0 4.0 2.0 2.0 4.0 4.0 6.0 1.0 5.0 5.0 3.0 5.0 0.0 5.0 0.0 5.0 6.0 6.0 5.0 1.0 4.0 2.0 5.0 3.0 6.0 5.0 6.0 0.0 4.0 0.0 3.0 1.0 2.0 0.0 1.0 2.0 4.0 4.0 4.0 2.0 2.0 1.0 4.0 4.0 6.0 3.0 0.0 1.0 6.0 5.0 5.0 0.0 0.0 4.0 6.0 4.0 0.0 0.0 0.0 4.0 5.0
p17 4.0 5.0 5.0 1.0 4.0 2.0 0.0 4.0 3.0 6.0 2.0 5.0 3.0 3.0 6.0 0.0 3.0 5.0 5.0 0.0 2.0 0.0 0.0 1.0 1.0 6.0 3.0 6.0 2.0 2.0 4.0 1.0 6.0 2.0 1.0 1.0 2.0 3.0 6.0 0.0 0.0 5.0 2.0 6.0 1.0 4.0 1.0 0.0 6.0 2.0 1.0 5.0 3.0 3.0 3.0 3.0 0.0 3.0 0.0 1.0 6.0 4.0 3.0 1.0 2.0 0.0 4.0 3.0 2.0 4.0 3.0 2.0 5.0 0.0 5.0 2.0 3.0 6.0 5.0 1.0 0.0 6.0 3.0 4.0 3.0 4.0 0.0 2.0 6.0 6.0 1.0 3.0 3.0 0.0 3.0 4.0
p18 0.0 2.0 4.0 3.0 1.0 1.0 5.0 0.0 5.0 2.0 5.0 3.0 2.0 0.0 6.0 1.0 0.0 0.0 2.0 1.0 3.0 6.0 4.0 0.0 0.0 3.0 0.0 5.0 6.0 0.0 6.0 0.0 0.0 4.0 1.0 2.0 2.0 6.0 5.0 2.0 1.0 1.0 0.0 2.0 0.0 4.0 0.0 6.0 1.0 0.0 1.0 0.0 6.0 1.0 3.0 5.0 3.0 2.0 2.0 5.0 3.0 0.0 1.0 4.0 2.0 2.0 0.0 2.0 6.0 0.0 1.0 5.0 5.0 2.0 5.0 4.0 2.0 5.0 6.0 4.0 0.0 1.0 5.0 0.0 2.0 5.0 3.0 3.0 0.0 3.0 6.0 0.0 1.0 2.0 6.0 1.0
p19 3.0 3.0 5.0 3.0 1.0 6.0 2.0 0.0 3.0 0.0 3.0 4.0 1.0 4.0 3.0 4.0 1.0 3.0 0.0 4.0 2.0 1.0 1.0 5.0 6.0 6.0 4.0 5.0 5.0 3.0 2.0 3.0 6.0 3.0 1.0 5.0 5.0 4.0 3.0 5.0 1.0 3.0 2.0 1.0 4.0 1.0 1.0 0.0 1.0 6.0 3.0 1.0 3.0 1.0 6.0 1.0 3.0 2.0 5.0 4.0 2.0 3.0 2.0 6.0 2.0 2.0 0.0 2.0 4.0 4.0 0.0 0.0 6.0 5.0 1.0 4.0 3.0 2.0 0.0 1.0 2.0 1.0 4.0 2.0 1.0 0.0 1.0 2.0 5.0 4.0 5.0 0.0 3.0 4.0 6.0 2.0
p20 1.0 2.0 4.0 6.0 6.0 2.0 6.0 1.0 6.0 3.0 4.0 2.0 0.0 4.0 2.0 6.0 4.0 1.0 3.0 1.0 2.0 4.0 3.0 6.0 2.0 0.0 2.0 3.0 0.0 1.0 0.0 1.0 2.0 5.0 2.0 5.0 2.0 0.0 6.0 2.0 2.0 3.0 0.0 1.0 5.0 1.0 6.0 1.0 2.0 0.0 4.0 2.0 3.0 2.0 6.0 0.0 5.0 5.0 3.0 1.0 3.0 4.0 4.0 5.0 6.0 4.0 0.0 4.0 4.0 1.0 2.0 1.0 1.0 1.0 5.0 0.0 4.0 3.0 3.0 4.0 4.0 6.0 5.0 4.0 5.0 5.0 1.0 1.0 2.0 4.0 3.0 4.0 2.0 4.0 3.0 3.0
p21 6.0 0.0 0.0 6.0 3.0 6.0 2.0 4.0 5.0 1.0 5.0 6.0 5.0 2.0 5.0 1.0 1.0 0.0 0.0 2.0 5.0 0.0 0.0 3.0 5.0 0.0 2.0 1.0 1.0 3.0 1.0 2.0 2.0 1.0 4.0 5.0 3.0 6.0 6.0 1.0 0.0 6.0 2.0 1.0 4.0 1.0 3.0 6.0 4.0 3.0 5.0 5.0 4.0 3.0 2.0 4.0 6.0 0.0 6.0 0.0 3.0 0.0 5.0 3.0 1.0 5.0 1.0 6.0 0.0 3.0 3.0 4.0 0.0 4.0 1.0 2.0 6.0 2.0 0.0 6.0 3.0 5.0 2.0 5.0 0.0 0.0 5.0 2.0 0.0 2.0 2.0 2.0 3.0 1.0 5.0 0.0
p22 5.0 6.0 2.0 6.0 2.0 2.0 5.0 1.0 3.0 2.0 5.0 2.0 6.0 2.0 4.0 3.0 6.0 2.0 3.0 0.0 1.0 3.0 4.0 6.0 4.0 6.0 2.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 2.0 5.0 3.0 1.0 1.0 3.0 4.0 5.0 1.0 4.0 5.0 1.0 0.0 2.0 0.0 4.0 2.0 0.0 2.0 3.0 4.0 2.0 4.0 6.0 2.0 3.0 1.0 0.0 0.0 1.0 0.0 0.0 3.0 1.0 2.0 1.0 1.0 1.0 5.0 3.0 1.0 4.0 6.0 5.0 2.0 1.0 1.0 5.0 0.0 1.0 2.0 3.0 3.0 1.0 6.0 0.0 0.0 6.0 3.0 4.0 1.0
p23 2.0 5.0 0.0 2.0 3.0 4.0 0.0 3.0 1.0 6.0 2.0 5.0 1.0 5.0 3.0 2.0 6.0 4.0 0.0 5.0 1.0 2.0 0.0 1.0 5.0 5.0 1.0 6.0 3.0 5.0 3.0 2.0 6.0 0.0 3.0 0.0 3.0 6.0 0.0 2.0 1.0 3.0 3.0 1.0 4.0 6.0 1.0 4.0 0.0 3.0 6.0 4.0 0.0 2.0 5.0 0.0 3.0 4.0 0.0 0.0 3.0 1.0 1.0 1.0 2.0 0.0 0.0 5.0 4.0 1.0 5.0 3.0 0.0 0.0 4.0 1.0 5.0 1.0 4.0 5.0 6.0 2.0 0.0 4.0 4.0 3.0 1.0 4.0 4.0 3.0 0.0 3.0 1.0 4.0 5.0 6.0
p24 1.0 2.0 6.0 4.0 6.0 4.0 4.0 4.0 5.0 0.0 2.0 5.0 1.0 0.0 3.0 3.0 2.0 6.0 1.0 5.0 4.0 1.0 1.0 1.0 2.0 4.0 0.0 2.0 3.0 1.0 2.0 4.0 2.0 6.0 2.0 3.0 2.0 4.0 3.0 5.0 2.0 2.0 0.0 2.0 4.0 2.0 1.0 0.0 3.0 2.0 3.0 1.0 1.0 4.0 6.0 0.0 4.0 2.0 5.0 1.0 5.0 2.0 2.0 3.0 5.0 2.0 1.0 5.0 5.0 0.0 6.0 3.0 1.0 5.0 3.0 2.0 2.0 5.0 0.0 2.0 2.0 0.0 4.0 0.0 4.0 6.0 5.0 3.0 4.0 5.0 2.0 4.0 4.0 2.0 4.0 4.0
p25 3.0 4.0 1.0 2.0 0.0 1.0 0.0 5.0 4.0 2.0 3.0 4.0 2.0 1.0 1.0 0.0 2.0 1.0 2.0 6.0 1.0 1.0 4.0 1.0 2.0 4.0 3.0 0.0 1.0 5.0 6.0 1.0 6.0 2.0 3.0 3.0 1.0 3.0 0.0 5.0 5.0 3.0 0.0 2.0 0.0 4.0 6.0 2.0 5.0 2.0 3.0 2.0 1.0 0.0 0.0 0.0 0.0 5.0 0.0 1.0 6.0 3.0 5.0 6.0 0.0 3.0 5.0 3.0 1.0 6.0 5.0 3.0 0.0 3.0 2.0 6.0 2.0 3.0 6.0 2.0 6.0 3.0 5.0 2.0 0.0 5.0 0.0 2.0 2.0 0.0 3.0 2.0 5.0 5.0 1.0 5.0
p26 3.0 4.0 2.0 1.0 0.0 4.0 4.0 3.0 6.0 1.0 3.0 0.0 2.0 0.0 0.0 1.0 3.0 2.0 1.0 0.0 6.0 4.0 1.0 5.0 6.0 0.0 6.0 2.0 4.0 6.0 5.0 5.0 5.0 0.0 4.0 0.0 0.0 6.0 0.0 5.0 0.0 4.0 5.0 4.0 0.0 4.0 2.0 5.0 6.0 3.0 3.0 3.0 5.0 5.0 2.0 4.0 3.0 3.0 0.0 1.0 5.0 6.0 5.0 6.0 2.0 4.0 3.0 4.0 1.0 0.0 6.0 3.0 4.0 2.0 2.0 1.0 4.0 4.0 2.0 0.0 4.0 4.0 6.0 0.0 0.0 6.0 1.0 2.0 1.0 1.0 4.0 0.0 4.0 1.0 5.0 2.0
p27 0.0 1.0 2.0 5.0 3.0 0.0 1.0 4.0 1.0 4.0 1.0 2.0 3.0 2.0 4.0 4.0 2.0 1.0 0.0 6.0 3.0 0.0 1.0 4.0 0.0 5.0 1.0 2.0 4.0 5.0 3.0 6.0 0.0 3.0 1.0 0.0 2.0 5.0 1.0 5.0 1.0 2.0 5.0 1.0 0.0 3.0 0.0 2.0 4.0 1.0 1.0 2.0 0.0 1.0 2.0 3.0 3.0 2.0 6.0 0.0 4.0 3.0 2.0 1.0 5.0 6.0 0.0 6.0 6.0 2.0 1.0 4.0 2.0 4.0 5.0 5.0 6.0 2.0 1.0 6.0 1.0 0.0 1.0 2.0 4.0 3.0 6.0 6.0 6.0 3.0 6.0 4.0 0.0 6.0 4.0 0.0
p28 5.0 0.0 0.0 1.0 1.0 0.0 2.0 1.0 5.0 5.0 1.0 5.0 0.0 6.0 2.0 4.0 4.0 5.0 2.0 3.0 0.0 0.0 4.0 4.0 0.0 0.0 0.0 4.0 0.0 5.0 6.0 3.0 1.0 0.0 2.0 0.0 5.0 1.0 5.0 3.0 3.0 1.0 4.0 0.0 1.0 1.0 5.0 5.0 2.0 0.0 5.0 0.0 1.0 5.0 2.0 2.0 3.0 4.0 4.0 0.0 1.0 6.0 2.0 5.0 1.0 1.0 3.0 4.0 1.0 0.0 6.0 3.0 0.0 3.0 0.0 0.0 5.0 0.0 2.0 0.0 0.0 6.0 2.0 1.0 4.0 3.0 1.0 3.0 1.0 0.0 1.0 6.0 1.0 5.0 0.0 3.0
p29 0.0 2.0 2.0 2.0 0.0 3.0 0.0 2.0 0.0 6.0 0.0 0.0 0.0 4.0 0.0 2.0 2.0 3.0 0.0 6.0 4.0 2.0 6.0 3.0 6.0 2.0 0.0 2.0 1.0 3.0 1.0 3.0 6.0 0.0 6.0 6.0 6.0 0.0 3.0 0.0 4.0 4.0 5.0 0.0 6.0 3.0 5.0 1.0 4.0 0.0 2.0 5.0 4.0 4.0 3.0 5.0 5.0 1.0 5.0 5.0 2.0 0.0 4.0 5.0 0.0 1.0 2.0 5.0 0.0 6.0 6.0 4.0 5.0 0.0 6.0 1.0 1.0 2.0 0.0 0.0 5.0 3.0 6.0 6.0 3.0 3.0 0.0 6.0 5.0 4.0 1.0 0.0 0.0 5.0 4.0 1.0
p30 0.0 2.0 0.0 6.0 1.0 4.0 3.0 2.0 0.0 4.0 5.0 5.0 0.0 0.0 6.0 0.0 4.0 2.0 0.0 0.0 1.0 5.0 2.0 4.0 3.0 3.0 0.0 5.0 4.0 1.0 5.0 4.0 1.0 4.0 2.0 3.0 6.0 2.0 0.0 0.0 2.0 0.0 3.0 3.0 2.0 1.0 6.0 0.0 1.0 4.0 0.0 6.0 6.0 2.0 2.0 6.0 3.0 4.0 6.0 2.0 6.0 3.0 0.0 5.0 1.0 4.0 6.0 3.0 4.0 3.0 2.0 1.0 6.0 1.0 3.0 4.0 3.0 3.0 5.0 2.0 0.0 3.0 3.0 4.0 5.0 6.0 0.0 1.0 4.0 4.0 2.0 2.0 3.0 2.0 2.0 3.0
p31 5.0 4.0 3.0 0.0 5.0 2.0 5.0 6.0 1.0 3.0 4.0 0.0 2.0 5.0 5.0 2.0 6.0 1.0 6.0 5.0 2.0 5.0 3.0 5.0 3.0 2.0 1.0 3.0 6.0 2.0 5.0 2.0 3.0 5.0 1.0 5.0 6.0 2.0 6.0 1.0 2.0 6.0 2.0 1.0 4.0 5.0 4.0 1.0 6.0 6.0 1.0 5.0 6.0 2.0 3.0 5.0 2.0 3.0 4.0 6.0 1.0 5.0 0.0 3.0 0.0 4.0 5.0 3.0 5.0 2.0 5.0 0.0 2.0 0.0 0.0 5.0 0.0 6.0 4.0 6.0 4.0 3.0 1.0 5.0 0.0 5.0 1.0 4.0 2.0 3.0 3.0 0.0 1.0 0.0 3.0 1.0
p32 5.0 2.0 0.0 2.0 1.0 6.0 0.0 1.0 2.0 0.0 6.0 1.0 0.0 6.0 5.0 5.0 4.0 5.0 4.0 6.0 1.0 4.0 0.0 0.0 0.0 1.0 0.0 3.0 0.0 0.0 1.0 3.0 0.0 1.0 1.0 2.0 1.0 4.0 6.0 3.0 6.0 3.0 4.0 2.0 6.0 1.0 5.0 3.0 0.0 5.0 6.0 3.0 5.0 4.0 4.0 0.0 0.0 0.0 1.0 6.0 0.0 0.0 0.0 0.0 4.0 6.0 0.0 5.0 0.0 2.0 5.0 2.0 5.0 4.0 4.0 2.0 1.0 2.0 1.0 0.0 0.0 4.0 3.0 1.0 5.0 2.0 3.0 5.0 2.0 5.0 5.0 1.0 0.0 6.0 4.0 5.0
p33 5.0 0.0 1.0 3.0 1.0 1.0 0.0 1.0 1.0 2.0 1.0 0.0 5.0 5.0 2.0 5.0 0.0 1.0 5.0 3.0 4.0 6.0 1.0 3.0 1.0 2.0 1.0 1.0 0.0 3.0 1.0 2.0 4.0 1.0 1.0 1.0 5.0 2.0 5.0 4.0 1.0 6.0 3.0 2.0 1.0 0.0 6.0 3.0 4.0 1.0 0.0 0.0 2.0 2.0 5.0 4.0 1.0 6.0 3.0 1.0 3.0 1.0 2.0 2.0 5.0 0.0 0.0 6.0 2.0 0.0 0.0 3.0 5.0 2.0 2.0 4.0 0.0 6.0 3.0 6.0 3.0 2.0 5.0 1.0 1.0 2.0 2.0 3.0 3.0 5.0 5.0 0.0 5.0 0.0 6.0 4.0
p34 3.0 5.0 0.0 1.0 1.0 2.0 0.0 4.0 3.0 1.0 2.0 3.0 3.0 0.0 4.0 0.0 1.0 0.0 4.0 1.0 2.0 6.0 0.0 6.0 0.0 4.0 2.0 3.0 6.0 1.0 6.0 4.0 1.0 5.0 6.0 0.0 4.0 2.0 5.0 4.0 4.0 1.0 0.0 1.0 4.0 0.0 1.0 0.0 2.0 6.0 6.0 4.0 1.0 1.0 0.0 3.0 3.0 0.0 5.0 6.0 5.0 3.0 1.0 0.0 1.0 1.0 6.0 6.0 1.0 0.0 2.0 0.0 0.0 2.0 4.0 5.0 5.0 0.0 5.0 2.0 2.0 4.0 2.0 2.0 5.0 2.0 4.0 2.0 3.0 0.0 4.0 1.0 5.0 5.0 1.0 6.0
p35 1.0 1.0 4.0 2.0 6.0 3.0 0.0 5.0 3.0 2.0 5.0 2.0 0.0 6.0 0.0 3.0 2.0 5.0 3.0 1.0 2.0 2.0 2.0 4.0 5.0 0.0 4.0 4.0 0.0 0.0 5.0 4.0 6.0 6.0 2.0 3.0 3.0 2.0 0.0 3.0 3.0 3.0 4.0 0.0 3.0 0.0 4.0 1.0 6.0 4.0 0.0 4.0 6.0 1.0 2.0 0.0 0.0 0.0 5.0 3.0 6.0 3.0 0.0 3.0 5.0 5.0 4.0 6.0 6.0 4.0 2.0 0.0 0.0 4.0 2.0 6.0 2.0 1.0 5.0 0.0 6.0 1.0 0.0 5.0 6.0 1.0 3.0 1.0 2.0 1.0 0.0 4.0 6.0 3.0 4.0 1.0
p36 4.0 1.0 6.0 6.0 1.0 3.0 6.0 2.0 0.0 0.0 2.0 1.0 4.0 4.0 5.0 5.0 1.0 1.0 1.0 1.0 0.0 4.0 4.0 5.0 2.0 3.0 6.0 0.0 0.0 0.0 5.0 0.0 3.0 4.0 0.0 1.0 2.0 2.0 4.0 2.0 3.0 1.0 4.0 1.0 5.0 5.0 0.0 4.0 0.0 3.0 2.0 1.0 5.0 1.0 1.0 3.0 4.0 0.0 5.0 3.0 3.0 4.0 2.0 1.0 0.0 5.0 0.0 0.0 2.0 3.0 1.0 3.0 1.0 1.0 4.0 2.0 3.0 3.0 4.0 0.0 0.0 4.0 0.0 2.0 4.0 3.0 4.0 5.0 0.0 0.0 4.0 0.0 1.0 3.0 2.0 3.0
