p18 0.0 1.0 5.0 4.0 1.0 0.0 1.0 1.0 5.0 1.0 3.0 2.0 1.0 1.0 5.0 2.0 5.0 4.0 0.0 3.0 0.0 2.0 3.0 2.0 4.0 5.0 3.0 3.0 2.0 4.0 6.0 5.0 4.0 6.0 5.0 5.0 1.0 3.0 3.0 6.0 0.0 5.0 2.0 1.0 0.0 6.0 3.0 2.0
p19 4.0 1.0 0.0 2.0 0.0 4.0 6.0 1.0 6.0 5.0 1.0 1.0 3.0 4.0 2.0 0.0 0.0 1.0 6.0 3.0 1.0 5.0 1.0 0.0 6.0 2.0 1.0 0.0 1.0 1.0 4.0 4.0 4.0 0.0 4.0 4.0 4.0 6.0 0.0 2.0 0.0 4.0 0.0 0.0 3.0 5.0 1.0 0.0
p20 3.0 4.0 2.0 1.0 2.0 1.0 5.0 1.0 4.0 0.0 0.0 0.0 1.0 6.0 1.0 1.0 0.0 0.0 1.0 5.0 1.0 1.0 6.0 0.0 3.0 0.0 2.0 3.0 0.0 3.0 0.0 4.0 1.0 3.0 2.0 6.0 3.0 3.0 3.0 2.0 0.0 3.0 3.0 6.0 5.0 6.0 3.0 0.0
p21 0.0 0.0 1.0 1.0 2.0 6.0 6.0 4.0 3.0 6.0 5.0 5.0 6.0 4.0 0.0 5.0 2.0 3.0 0.0 1.0 2.0 3.0 4.0 4.0 0.0 3.0 2.0 0.0 1.0 5.0 0.0 0.0 4.0 0.0 2.0 0.0 0.0 5.0 5.0 1.0 2.0 0.0 3.0 2.0 4.0 3.0 6.0 6.0
p22 3.0 1.0 4.0 3.0 0.0 1.0 3.0 3.0 2.0 4.0 0.0 4.0 4.0 0.0 1.0 6.0 3.0 3.0 2.0 1.0 4.0 4.0 6.0 6.0 1.0 6.0 6.0 1.0 0.0 1.0 2.0 0.0 0.0 6.0 5.0 2.0 1.0 6.0 3.0 2.0 4.0 2.0 0.0 6.0 3.0 0.0 3.0 1.0
p23 5.0 3.0 2.0 3.0 4.0 1.0 0.0 5.0 5.0 3.0 1.0 6.0 3.0 3.0 6.0 0.0 2.0 4.0 4.0 3.0 6.0 4.0 0.0 6.0 6.0 1.0 2.0 1.0 6.0 4.0 1.0 3.0 6.0 2.0 0.0 2.0 4.0 3.0 6.0 1.0 1.0 6.0 4.0 2.0 2.0 1.0 1.0 2.0
p24 4.0 0.0 5.0 2.0 6.0 4.0 0.0 1.0 2.0 0.0 3.0 0.0 1.0 5.0 3.0 0.0 0.0 6.0 3.0 6.0 4.0 2.0 0.0 6.0 3.0 0.0 0.0 3.0 5.0 0.0 0.0 2.0 2.0 2.0 6.0 3.0 4.0 6.0 1.0 3.0 5.0 6.0 2.0 3.0 1.0 6.0 0.0 2.0
p25 0.0 0.0 0.0 0.0 0.0 4.0 0.0 5.0 5.0 1.0 2.0 0.0 6.0 1.0 4.0 2.0 6.0 4.0 1.0 0.0 2.0 4.0 3.0 4.0 2.0 5.0 0.0 5.0 3.0 3.0 3.0 0.0 0.0 4.0 3.0 2.0 1.0 5.0 1.0 4.0 6.0 1.0 4.0 4.0 5.0 1.0 2.0 3.0
p26 5.0 2.0 6.0 5.0 0.0 0.0 3.0 2.0 1.0 1.0 3.0 4.0 0.0 0.0 2.0 4.0 3.0 2.0 2.0 4.0 4.0 4.0 5.0 4.0 5.0 1.0 2.0 5.0 5.0 0.0 1.0 3.0 6.0 3.0 0.0 4.0 2.0 5.0 0.0 4.0 0.0 2.0 4.0 5.0 0.0 0.0 2.0 4.0
p27 2.0 4.0 0.0 2.0 1.0 0.0 0.0 4.0 5.0 0.0 3.0 3.0 6.0 5.0 1.0 5.0 2.0 2.0 0.0 6.0 2.0 2.0 0.0 6.0 0.0 2.0 2.0 4.0 0.0 0.0 4.0 0.0 6.0 3.0 5.0 4.0 4.0 2.0 0.0 6.0 0.0 1.0 0.0 0.0 2.0 0.0 1.0 1.0
p28 4.0 2.0 1.0 5.0 1.0 0.0 5.0 6.0 0.0 5.0 6.0 1.0 2.0 0.0 0.0 2.0 6.0 5.0 5.0 5.0 1.0 6.0 0.0 0.0 6.0 6.0 2.0 0.0 4.0 3.0 1.0 1.0 3.0 6.0 5.0 3.0 6.0 4.0 3.0 0.0 4.0 1.0 3.0 6.0 3.0 5.0 4.0 0.0
p29 2.0 6.0 0.0 3.0 0.0 4.0 2.0 3.0 4.0 6.0 1.0 4.0 6.0 4.0 1.0 3.0 4.0 3.0 5.0 2.0 1.0 6.0 2.0 6.0 0.0 6.0 4.0 6.0 5.0 5.0 1.0 3.0 5.0 2.0 4.0 2.0 6.0 6.0 2.0 2.0 5.0 1.0 2.0 4.0 1.0 0.0 2.0 2.0
p30 4.0 0.0 4.0 3.0 6.0 0.0 0.0 0.0 6.0 0.0 5.0 1.0 1.0 0.0 4.0 4.0 2.0 2.0 6.0 0.0 2.0 1.0 3.0 0.0 3.0 5.0 1.0 0.0 6.0 0.0 1.0 2.0 0.0 0.0 5.0 0.0 3.0 4.0 1.0 4.0 6.0 0.0 0.0 4.0 6.0 3.0 1.0 6.0
p31 2.0 1.0 4.0 0.0 1.0 6.0 5.0 0.0 0.0 6.0 1.0 0.0 3.0 4.0 6.0 1.0 4.0 2.0 1.0 5.0 2.0 6.0 5.0 2.0 6.0 2.0 4.0 2.0 3.0 5.0 2.0 0.0 6.0 0.0 4.0 5.0 0.0 2.0 5.0 0.0 6.0 2.0 0.0 1.0 1.0 6.0 0.0 5.0
p32 0.0 0.0 1.0 6.0 2.0 3.0 0.0 0.0 5.0 5.0 0.0 3.0 0.0 2.0 4.0 0.0 5.0 3.0 0.0 4.0 4.0 3.0 5.0 2.0 1.0 1.0 2.0 6.0 0.0 2.0 6.0 1.0 3.0 1.0 0.0 1.0 0.0 2.0 4.0 1.0 0.0 0.0 2.0 6.0 2.0 5.0 1.0 6.0
p33 4.0 5.0 1.0 6.0 2.0 4.0 4.0 3.0 0.0 5.0 6.0 3.0 1.0 3.0 1.0 1.0 2.0 6.0 2.0 6.0 3.0 2.0 1.0 2.0 4.0 4.0 3.0 6.0 1.0 0.0 0.0 6.0 5.0 3.0 3.0 0.0 5.0 2.0 5.0 5.0 4.0 2.0 0.0 4.0 4.0 2.0 4.0 1.0
p34 1.0 1.0 1.0 6.0 3.0 0.0 0.0 1.0 5.0 5.0 1.0 1.0 1.0 5.0 4.0 0.0 5.0 2.0 0.0 2.0 1.0 2.0 3.0 1.0 0.0 0.0 5.0 2.0 1.0 6.0 3.0 3.0 0.0 4.0 5.0 1.0 1.0 0.0 6.0 4.0 4.0 1.0 2.0 1.0 4.0 3.0 3.0 3.0
p35 1.0 1.0 2.0 0.0 6.0 3.0 1.0 0.0 0.0 0.0 0.0 1.0 3.0 1.0 1.0 4.0 3.0 6.0 2.0 6.0 5.0 0.0 4.0 4.0 4.0 2.0 1.0 3.0 6.0 4.0 3.0 2.0 6.0 1.0 1.0 6.0 4.0 3.0 5.0 0.0 0.0 4.0 3.0 5.0 3.0 0.0 1.0 0.0
p36 2.0 3.0 0.0 0.0 2.0 6.0 3.0 3.0 5.0 0.0 3.0 4.0 3.0 5.0 2.0 0.0 5.0 3.0 6.0 3.0 4.0 0.0 6.0 6.0 4.0 5.0 1.0 3.0 0.0 0.0 4.0 0.0 1.0 0.0 6.0 4.0 6.0 3.0 5.0 6.0 2.0 4.0 5.0 0.0 2.0 4.0 2.0 0.0
p37 5.0 0.0 1.0 0.0 2.0 0.0 2.0 2.0 0.0 0.0 2.0 6.0 1.0 4.0 6.0 1.0 5.0 6.0 4.0 3.0 0.0 6.0 5.0 2.0 5.0 2.0 1.0 1.0 1.0 0.0 2.0 1.0 4.0 3.0 1.0 6.0 5.0 1.0 3.0 4.0 2.0 1.0 6.0 2.0 0.0 0.0 6.0 3.0
p38 3.0 6.0 2.0 3.0 3.0 1.0 5.0 1.0 6.0 5.0 4.0 3.0 5.0 4.0 1.0 2.0 4.0 0.0 0.0 2.0 0.0 5.0 0.0 5.0 1.0 0.0 2.0 0.0 6.0 5.0 2.0 2.0 1.0 4.0 5.0 1.0 4.0 6.0 0.0 0.0 4.0 6.0 3.0 2.0 3.0 1.0 3.0 2.0
p39 1.0 5.0 0.0 1.0 0.0 0.0 0.0 5.0 5.0 0.0 6.0 4.0 6.0 2.0 6.0 3.0 6.0 3.0 0.0 1.0 5.0 1.0 0.0 5.0 2.0 1.0 1.0 5.0 5.0 2.0 4.0 0.0 0.0 4.0 1.0 1.0 1.0 2.0 5.0 1.0 6.0 2.0 5.0 6.0 6.0 1.0 5.0 1.0
p40 3.0 5.0 1.0 2.0 4.0 5.0 2.0 1.0 0.0 5.0 0.0 0.0 2.0 2.0 2.0 5.0 0.0 6.0 3.0 3.0 2.0 6.0 2.0 3.0 5.0 2.0 1.0 6.0 3.0 0.0 5.0 1.0 2.0 4.0 3.0 5.0 1.0 3.0 3.0 6.0 1.0 5.0 6.0 0.0 0.0 1.0 6.0 2.0
p41 1.0 2.0 1.0 1.0 2.0 6.0 0.0 0.0 0.0 2.0 6.0 1.0 4.0 2.0 1.0 6.0 4.0 4.0 2.0 2.0 3.0 4.0 6.0 5.0 6.0 5.0 2.0 5.0 4.0 1.0 1.0 0.0 6.0 4.0 0.0 0.0 5.0 3.0 1.0 0.0 4.0 0.0 3.0 3.0 2.0 2.0 1.0 0.0
p42 3.0 5.0 4.0 2.0 1.0 6.0 3.0 3.0 6.0 5.0 5.0 2.0 0.0 6.0 2.0 1.0 5.0 3.0 5.0 1.0 5.0 0.0 0.0 2.0 0.0 2.0 2.0 4.0 3.0 3.0 0.0 6.0 0.0 4.0 0.0 2.0 3.0 0.0 6.0 1.0 2.0 4.0 0.0 6.0 0.0 1.0 4.0 6.0
p43 2.0 0.0 5.0 4.0 6.0 0.0 5.0 2.0 5.0 1.0 2.0 5.0 2.0 0.0 2.0 4.0 3.0 1.0 1.0 2.0 0.0 0.0 0.0 6.0 5.0 0.0 4.0 3.0 1.0 0.0 2.0 2.0 0.0 3.0 2.0 0.0 6.0 1.0 3.0 1.0 3.0 4.0 2.0 0.0 5.0 0.0 4.0 3.0
p44 4.0 0.0 1.0 0.0 2.0 6.0 3.0 6.0 1.0 1.0 1.0 4.0 3.0 1.0 2.0 3.0 2.0 3.0 6.0 0.0 5.0 5.0 0.0 6.0 4.0 5.0 0.0 3.0 1.0 6.0 2.0 2.0 3.0 3.0 3.0 0.0 1.0 4.0 2.0 6.0 4.0 2.0 4.0 2.0 1.0 5.0 1.0 5.0
p45 1.0 1.0 3.0 3.0 4.0 2.0 3.0 4.0 2.0 4.0 1.0 4.0 5.0 4.0 6.0 0.0 1.0 2.0 4.0 5.0 4.0 0.0 2.0 2.0 5.0 6.0 5.0 4.0 2.0 0.0 3.0 3.0 1.0 0.0 0.0 1.0 6.0 1.0 2.0 2.0 5.0 3.0 1.0 0.0 3.0 0.0 1.0 1.0
p46 2.0 1.0 4.0 0.0 1.0 2.0 4.0 0.0 6.0 5.0 6.0 3.0 0.0 6.0 2.0 4.0 5.0 2.0 5.0 2.0 6.0 6.0 3.0 1.0 0.0 1.0 0.0 1.0 5.0 0.0 0.0 0.0 4.0 2.0 5.0 3.0 2.0 5.0 4.0 3.0 6.0 5.0 2.0 0.0 0.0 0.0 2.0 0.0
p47 4.0 2.0 1.0 2.0 6.0 0.0 1.0 2.0 3.0 0.0 4.0 4.0 2.0 4.0 2.0 5.0 0.0 0.0 4.0 2.0 0.0 3.0 5.0 2.0 5.0 0.0 3.0 5.0 1.0 4.0 5.0 6.0 5.0 4.0 4.0 4.0 4.0 2.0 2.0 3.0 1.0 0.0 2.0 4.0 1.0 2.0 2.0 1.0
p48 6.0 4.0 1.0 6.0 1.0 5.0 1.0 2.0 5.0 2.0 2.0 5.0 3.0 3.0 2.0 1.0 5.0 4.0 1.0 1.0 2.0 6.0 0.0 4.0 2.0 6.0 5.0 3.0 1.0 3.0 5.0 5.0 1.0 4.0 2.0 4.0 4.0 3.0 0.0 4.0 4.0 5.0 1.0 2.0 5.0 5.0 3.0 2.0
p49 5.0 2.0 2.0 4.0 4.0 0.0 0.0 1.0 2.0 2.0 0.0 2.0 6.0 0.0 0.0 1.0 5.0 1.0 2.0 2.0 5.0 3.0 6.0 1.0 1.0 5.0 1.0 4.0 1.0 6.0 6.0 4.0 4.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 4.0 3.0 2.0 1.0 2.0 2.0 3.0
p50 4.0 4.0 0.0 2.0 4.0 4.0 4.0 5.0 6.0 4.0 0.0 0.0 2.0 4.0 3.0 1.0 6.0 0.0 0.0 6.0 2.0 6.0 6.0 3.0 1.0 6.0 3.0 3.0 6.0 0.0 5.0 6.0 6.0 0.0 0.0 1.0 0.0 5.0 3.0 6.0 0.0 6.0 0.0 6.0 2.0 3.0 6.0 3.0
p51 0.0 2.0 0.0 2.0 5.0 0.0 4.0 3.0 3.0 1.0 5.0 2.0 6.0 5.0 0.0 0.0 6.0 3.0 4.0 3.0 5.0 3.0 2.0 3.0 2.0 2.0 0.0 1.0 5.0 3.0 5.0 2.0 1.0 2.0 4.0 4.0 0.0 2.0 5.0 1.0 0.0 3.0 6.0 2.0 0.0 2.0 5.0 4.0
p52 1.0 1.0 3.0 1.0 0.0 1.0 2.0 6.0 4.0 3.0 1.0 5.0 5.0 5.0 3.0 0.0 6.0 2.0 6.0 1.0 3.0 3.0 4.0 5.0 5.0 3.0 4.0 2.0 1.0 1.0 5.0 1.0 3.0 5.0 0.0 4.0 3.0 1.0 2.0 3.0 5.0 2.0 3.0 0.0 2.0 2.0 6.0 3.0
p53 6.0 6.0 0.0 5.0 4.0 0.0 6.0 5.0 1.0 0.0 6.0 0.0 0.0 0.0 1.0 6.0 6.0 4.0 6.0 4.0 1.0 0.0 1.0 2.0 0.0 4.0 1.0 2.0 2.0 4.0 6.0 3.0 6.0 6.0 2.0 0.0 4.0 5.0 0.0 1.0 0.0 6.0 2.0 3.0 3.0 2.0 4.0 4.0
p54 6.0 4.0 2.0 6.0 6.0 2.0 2.0 3.0 3.0 0.0 2.0 2.0 2.0 0.0 5.0 0.0 3.0 4.0 3.0 0.0 1.0 3.0 3.0 5.0 3.0 0.0 2.0 6.0 3.0 0.0 4.0 0.0 2.0 5.0 4.0 3.0 4.0 3.0 5.0 3.0 4.0 0.0 0.0 5.0 5.0 1.0 2.0 1.0
p55 0.0 5.0 5.0 1.0 1.0 0.0 4.0 1.0 5.0 2.0 3.0 1.0 3.0 1.0 3.0 6.0 0.0 4.0 0.0 2.0 2.0 5.0 1.0 5.0 5.0 6.0 1.0 6.0 5.0 4.0 2.0 3.0 5.0 1.0 0.0 2.0 5.0 5.0 1.0 2.0 1.0 3.0 4.0 4.0 0.0 1.0 4.0 1.0
p56 5.0 6.0 1.0 1.0 5.0 0.0 5.0 6.0 3.0 6.0 1.0 0.0 2.0 5.0 3.0 4.0 6.0 1.0 0.0 2.0 5.0 5.0 1.0 5.0 0.0 0.0 4.0 0.0 0.0 6.0 6.0 5.0 1.0 4.0 5.0 4.0 1.0 1.0 0.0 0.0 3.0 0.0 5.0 0.0 2.0 0.0 6.0 3.0
p57 4.0 4.0 0.0 0.0 1.0 1.0 0.0 0.0 2.0 0.0 3.0 5.0 5.0 6.0 6.0 0.0 0.0 4.0 6.0 6.0 4.0 1.0 0.0 2.0 0.0 2.0 5.0 3.0 1.0 1.0 5.0 3.0 3.0 4.0 5.0 6.0 6.0 2.0 2.0 3.0 0.0 1.0 6.0 1.0 6.0 3.0 4.0 1.0
p58 5.0 2.0 4.0 1.0 1.0 2.0 1.0 1.0 6.0 3.0 6.0 0.0 0.0 1.0 5.0 1.0 2.0 2.0 1.0 1.0 3.0 1.0 5.0 0.0 3.0 2.0 6.0 2.0 3.0 3.0 3.0 5.0 2.0 5.0 6.0 6.0 4.0 2.0 2.0 1.0 3.0 2.0 1.0 3.0 0.0 2.0 6.0 1.0
p59 6.0 1.0 4.0 1.0 4.0 4.0 3.0 4.0 2.0 4.0 3.0 1.0 1.0 4.0 5.0 3.0 2.0 5.0 3.0 5.0 6.0 0.0 6.0 6.0 1.0 1.0 4.0 3.0 3.0 0.0 4.0 6.0 3.0 3.0 2.0 1.0 4.0 0.0 1.0 0.0 2.0 6.0 2.0 3.0 0.0 0.0 1.0 2.0
p60 1.0 3.0 1.0 5.0 2.0 3.0 2.0 5.0 2.0 0.0 1.0 2.0 1.0 1.0 1.0 3.0 5.0 0.0 3.0 2.0 4.0 2.0 1.0 3.0 1.0 6.0 1.0 6.0 0.0 0.0 0.0 0.0 4.0 5.0 0.0 1.0 0.0 1.0 5.0 2.0 2.0 1.0 4.0 3.0 1.0 3.0 2.0 5.0
p61 1.0 4.0 3.0 1.0 0.0 0.0 0.0 6.0 4.0 5.0 1.0 1.0 4.0 1.0 1.0 4.0 2.0 0.0 1.0 6.0 0.0 2.0 2.0 6.0 0.0 3.0 0.0 2.0 0.0 3.0 5.0 2.0 2.0 0.0 4.0 3.0 1.0 2.0 1.0 3.0 1.0 1.0 2.0 5.0 4.0 3.0 5.0 1.0
p62 5.0 2.0 6.0 1.0 3.0 6.0 1.0 1.0 0.0 6.0 6.0 5.0 3.0 1.0 2.0 0.0 5.0 4.0 5.0 3.0 0.0 2.0 2.0 3.0 2.0 1.0 5.0 4.0 0.0 4.0 6.0 3.0 1.0 6.0 5.0 2.0 4.0 5.0 5.0 2.0 0.0 2.0 6.0 6.0 1.0 1.0 0.0 0.0
p63 4.0 3.0 0.0 2.0 0.0 3.0 5.0 0.0 3.0 6.0 0.0 5.0 4.0 4.0 6.0 5.0 0.0 6.0 1.0 2.0 1.0 1.0 5.0 0.0 0.0 2.0 2.0 0.0 3.0 1.0 0.0 0.0 5.0 2.0 1.0 0.0 6.0 0.0 3.0 4.0 6.0 4.0 0.0 4.0 1.0 6.0 6.0 3.0
p64 1.0 4.0 2.0 5.0 2.0 3.0 2.0 3.0 2.0 6.0 6.0 6.0 1.0 5.0 5.0 2.0 2.0 5.0 2.0 6.0 4.0 2.0 4.0 0.0 4.0 6.0 2.0 0.0 1.0 1.0 4.0 0.0 5.0 5.0 1.0 5.0 3.0 0.0 2.0 4.0 6.0 1.0 3.0 6.0 2.0 1.0 0.0 3.0
p65 0.0 3.0 4.0 4.0 5.0 3.0 5.0 3.0 3.0 3.0 6.0 4.0 5.0 1.0 4.0 5.0 0.0 2.0 4.0 3.0 6.0 2.0 4.0 0.0 6.0 6.0 1.0 0.0 3.0 1.0 3.0 5.0 5.0 1.0 2.0 2.0 5.0 0.0 3.0 3.0 2.0 2.0 0.0 2.0 3.0 3.0 6.0 3.0
p66 4.0 0.0 2.0 2.0 0.0 3.0 1.0 1.0 0.0 2.0 1.0 1.0 0.0 1.0 2.0 4.0 2.0 0.0 2.0 2.0 0.0 0.0 5.0 0.0 4.0 1.0 0.0 3.0 0.0 5.0 0.0 6.0 0.0 2.0 2.0 2.0 6.0 6.0 4.0 0.0 3.0 6.0 4.0 2.0 2.0 6.0 5.0 5.0
p67 3.0 0.0 4.0 2.0 1.0 3.0 0.0 1.0 0.0 4.0 4.0 0.0 2.0 3.0 3.0 5.0 5.0 6.0 1.0 4.0 4.0 2.0 0.0 0.0 0.0 2.0 1.0 2.0 2.0 3.0 5.0 0.0 5.0 0.0 5.0 6.0 4.0 1.0 5.0 5.0 4.0 3.0 5.0 0.0 4.0 3.0 5.0 4.0
p68 4.0 0.0 4.0 3.0 4.0 5.0 0.0 0.0 4.0 4.0 2.0 2.0 4.0 3.0 3.0 1.0 1.0 6.0 3.0 0.0 2.0 0.0 3.0 1.0 6.0 4.0 1.0 4.0 2.0 6.0 2.0 5.0 6.0 1.0 1.0 0.0 5.0 5.0 2.0 1.0 3.0 4.0 2.0 1.0 3.0 6.0 3.0 3.0
p69 4.0 0.0 2.0 0.0 2.0 0.0 0.0 5.0 6.0 4.0 3.0 2.0 2.0 3.0 0.0 0.0 3.0 5.0 6.0 6.0 2.0 2.0 6.0 1.0 5.0 1.0 6.0 4.0 1.0 4.0 3.0 0.0 5.0 5.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0 1.0 0.0 3.0 5.0 6.0 2.0 2.0
p70 2.0 0.0 5.0 0.0 6.0 3.0 4.0 4.0 5.0 5.0 0.0 2.0 5.0 0.0 2.0 0.0 6.0 3.0 2.0 3.0 1.0 0.0 6.0 5.0 4.0 6.0 1.0 3.0 1.0 1.0 0.0 2.0 4.0 3.0 4.0 6.0 5.0 5.0 2.0 0.0 1.0 0.0 2.0 1.0 0.0 2.0 2.0 4.0
p71 4.0 5.0 2.0 3.0 3.0 4.0 6.0 0.0 0.0 4.0 4.0 6.0 3.0 6.0 0.0 1.0 2.0 1.0 2.0 0.0 0.0 6.0 0.0 2.0 0.0 5.0 6.0 1.0 5.0 2.0 0.0 1.0 5.0 5.0 1.0 0.0 0.0 2.0 3.0 1.0 6.0 1.0 3.0 1.0 6.0 3.0 3.0 3.0
