p17 0.0 5.0 6.0 1.0 1.0 6.0 2.0 3.0 3.0 1.0 1.0 0.0 5.0 2.0 2.0 5.0 1.0 0.0 4.0 6.0 2.0 1.0 5.0 2.0 5.0 0.0 3.0 2.0 0.0 6.0 4.0 1.0 5.0 1.0 3.0 0.0 5.0 0.0 0.0 5.0 6.0 6.0 5.0 3.0 4.0 5.0 2.0 4.0
p18 6.0 0.0 0.0 0.0 1.0 6.0 4.0 5.0 1.0 0.0 0.0 0.0 5.0 1.0 5.0 1.0 2.0 4.0 4.0 0.0 0.0 3.0 2.0 1.0 5.0 0.0 0.0 4.0 4.0 4.0 2.0 2.0 1.0 5.0 0.0 2.0 4.0 3.0 2.0 4.0 1.0 1.0 4.0 6.0 6.0 6.0 0.0 0.0
p19 4.0 6.0 1.0 1.0 1.0 1.0 2.0 4.0 2.0 3.0 5.0 5.0 6.0 4.0 3.0 1.0 3.0 2.0 2.0 2.0 6.0 1.0 2.0 0.0 2.0 0.0 3.0 2.0 3.0 2.0 0.0 2.0 6.0 0.0 1.0 1.0 2.0 6.0 4.0 3.0 5.0 1.0 4.0 3.0 3.0 6.0 0.0 0.0
p20 1.0 3.0 6.0 6.0 2.0 2.0 0.0 5.0 4.0 2.0 4.0 5.0 0.0 6.0 1.0 4.0 4.0 5.0 0.0 6.0 5.0 0.0 4.0 2.0 5.0 5.0 4.0 6.0 3.0 2.0 2.0 0.0 2.0 1.0 0.0 3.0 1.0 6.0 0.0 1.0 0.0 2.0 6.0 4.0 1.0 4.0 2.0 2.0
p21 0.0 1.0 4.0 2.0 2.0 4.0 3.0 4.0 5.0 4.0 1.0 0.0 1.0 2.0 6.0 4.0 0.0 3.0 3.0 0.0 2.0 4.0 3.0 4.0 1.0 0.0 5.0 5.0 1.0 2.0 2.0 1.0 3.0 4.0 0.0 5.0 2.0 5.0 3.0 5.0 4.0 0.0 2.0 2.0 1.0 0.0 2.0 1.0
p22 6.0 1.0 1.0 0.0 2.0 3.0 2.0 2.0 4.0 1.0 3.0 6.0 3.0 1.0 0.0 0.0 4.0 5.0 0.0 5.0 6.0 1.0 4.0 4.0 0.0 6.0 1.0 5.0 3.0 0.0 1.0 2.0 6.0 4.0 1.0 5.0 5.0 5.0 2.0 1.0 4.0 5.0 6.0 4.0 0.0 6.0 0.0 3.0
p23 2.0 3.0 3.0 0.0 3.0 1.0 2.0 6.0 2.0 0.0 1.0 4.0 6.0 5.0 5.0 2.0 6.0 2.0 1.0 0.0 6.0 5.0 4.0 3.0 2.0 1.0 3.0 4.0 1.0 6.0 3.0 4.0 0.0 3.0 6.0 0.0 1.0 1.0 2.0 5.0 3.0 3.0 5.0 4.0 1.0 0.0 6.0 0.0
p24 1.0 5.0 0.0 6.0 2.0 4.0 0.0 0.0 4.0 4.0 1.0 3.0 6.0 2.0 5.0 6.0 5.0 4.0 1.0 4.0 2.0 6.0 3.0 0.0 3.0 5.0 4.0 1.0 2.0 4.0 1.0 0.0 4.0 6.0 4.0 3.0 6.0 3.0 0.0 3.0 3.0 6.0 6.0 2.0 3.0 3.0 3.0 6.0
p25 0.0 0.0 4.0 4.0 1.0 1.0 2.0 2.0 6.0 0.0 1.0 1.0 1.0 6.0 3.0 4.0 6.0 5.0 2.0 3.0 1.0 2.0 4.0 3.0 0.0 0.0 0.0 1.0 5.0 2.0 3.0 2.0 3.0 0.0 3.0 1.0 2.0 3.0 3.0 0.0 2.0 4.0 3.0 2.0 1.0 3.0 3.0 6.0
p26 2.0 0.0 4.0 3.0 3.0 0.0 2.0 2.0 6.0 0.0 3.0 2.0 5.0 3.0 6.0 1.0 3.0 2.0 2.0 0.0 3.0 3.0 6.0 6.0 5.0 1.0 1.0 5.0 0.0 2.0 0.0 1.0 1.0 6.0 2.0 1.0 4.0 0.0 5.0 5.0 4.0 3.0 4.0 2.0 6.0 5.0 3.0 0.0
p27 0.0 2.0 5.0 3.0 6.0 3.0 4.0 3.0 0.0 3.0 3.0 2.0 0.0 4.0 2.0 4.0 1.0 0.0 5.0 4.0 3.0 1.0 3.0 5.0 6.0 0.0 2.0 5.0 3.0 1.0 5.0 5.0 5.0 2.0 2.0 6.0 2.0 2.0 0.0 1.0 0.0 2.0 1.0 1.0 6.0 4.0 2.0 2.0
p28 0.0 0.0 5.0 6.0 6.0 5.0 3.0 5.0 6.0 5.0 2.0 5.0 2.0 6.0 4.0 1.0 4.0 6.0 1.0 1.0 6.0 3.0 2.0 6.0 2.0 4.0 4.0 6.0 3.0 1.0 4.0 3.0 2.0 6.0 0.0 5.0 5.0 2.0 3.0 1.0 1.0 4.0 0.0 3.0 0.0 2.0 2.0 4.0
p29 0.0 4.0 1.0 5.0 5.0 2.0 0.0 1.0 3.0 3.0 5.0 4.0 1.0 2.0 5.0 4.0 0.0 4.0 2.0 3.0 1.0 0.0 6.0 2.0 1.0 3.0 4.0 4.0 1.0 4.0 0.0 4.0 1.0 6.0 2.0 5.0 2.0 5.0 5.0 1.0 6.0 3.0 6.0 3.0 5.0 2.0 6.0 5.0
p30 3.0 6.0 4.0 4.0 1.0 1.0 6.0 4.0 1.0 0.0 4.0 2.0 1.0 3.0 2.0 6.0 1.0 1.0 6.0 5.0 6.0 2.0 2.0 3.0 5.0 4.0 5.0 1.0 3.0 2.0 3.0 5.0 3.0 3.0 3.0 6.0 4.0 3.0 6.0 3.0 0.0 1.0 3.0 2.0 6.0 6.0 3.0 5.0
p31 0.0 0.0 1.0 1.0 6.0 2.0 3.0 2.0 4.0 1.0 2.0 5.0 0.0 0.0 5.0 1.0 0.0 2.0 5.0 0.0 4.0 3.0 4.0 2.0 2.0 1.0 1.0 2.0 6.0 0.0 0.0 3.0 3.0 3.0 6.0 1.0 1.0 6.0 2.0 2.0 4.0 6.0 5.0 2.0 1.0 0.0 2.0 3.0
p32 1.0 2.0 4.0 3.0 1.0 2.0 0.0 0.0 0.0 6.0 1.0 4.0 4.0 3.0 3.0 5.0 0.0 1.0 5.0 4.0 2.0 5.0 2.0 2.0 4.0 1.0 3.0 1.0 0.0 5.0 0.0 1.0 2.0 4.0 4.0 6.0 3.0 6.0 0.0 4.0 4.0 4.0 4.0 3.0 3.0 3.0 0.0 5.0
p33 0.0 6.0 3.0 4.0 2.0 2.0 4.0 6.0 4.0 3.0 2.0 4.0 2.0 1.0 5.0 6.0 0.0 6.0 2.0 1.0 1.0 1.0 0.0 1.0 2.0 4.0 4.0 0.0 1.0 2.0 0.0 1.0 2.0 2.0 0.0 0.0 3.0 4.0 6.0 6.0 3.0 2.0 1.0 6.0 5.0 4.0 2.0 5.0
p34 0.0 0.0 6.0 6.0 2.0 6.0 5.0 1.0 2.0 4.0 0.0 4.0 0.0 5.0 0.0 0.0 4.0 4.0 0.0 2.0 1.0 2.0 1.0 1.0 3.0 2.0 2.0 6.0 5.0 6.0 0.0 3.0 6.0 3.0 5.0 6.0 6.0 5.0 1.0 2.0 5.0 2.0 1.0 0.0 2.0 3.0 3.0 5.0
p35 4.0 6.0 1.0 5.0 5.0 6.0 4.0 1.0 4.0 5.0 4.0 0.0 2.0 5.0 6.0 4.0 6.0 4.0 1.0 6.0 5.0 0.0 1.0 4.0 0.0 0.0 6.0 1.0 5.0 1.0 2.0 2.0 1.0 1.0 1.0 3.0 1.0 1.0 5.0 0.0 4.0 1.0 2.0 2.0 1.0 6.0 5.0 2.0
p36 6.0 0.0 0.0 3.0 1.0 6.0 5.0 0.0 4.0 5.0 2.0 6.0 0.0 5.0 3.0 4.0 5.0 1.0 1.0 5.0 6.0 3.0 5.0 3.0 0.0 4.0 1.0 0.0 6.0 1.0 1.0 3.0 4.0 2.0 0.0 4.0 2.0 0.0 4.0 5.0 2.0 3.0 4.0 2.0 6.0 5.0 3.0 4.0
p37 1.0 2.0 5.0 4.0 0.0 2.0 1.0 6.0 0.0 1.0 0.0 6.0 3.0 5.0 0.0 6.0 3.0 1.0 0.0 4.0 1.0 3.0 0.0 5.0 3.0 1.0 1.0 5.0 3.0 4.0 4.0 4.0 0.0 2.0 0.0 1.0 1.0 2.0 4.0 2.0 4.0 5.0 6.0 1.0 4.0 2.0 2.0 4.0
p38 3.0 3.0 2.0 4.0 4.0 4.0 4.0 5.0 6.0 2.0 4.0 6.0 4.0 1.0 0.0 5.0 0.0 3.0 1.0 1.0 1.0 4.0 5.0 0.0 3.0 6.0 5.0 3.0 3.0 4.0 0.0 4.0 3.0 0.0 4.0 5.0 5.0 3.0 2.0 1.0 4.0 0.0 2.0 0.0 0.0 2.0 4.0 4.0
p39 0.0 6.0 3.0 5.0 0.0 4.0 6.0 4.0 3.0 3.0 5.0 0.0 0.0 2.0 3.0 6.0 2.0 1.0 3.0 6.0 6.0 4.0 4.0 6.0 2.0 0.0 4.0 4.0 6.0 1.0 3.0 1.0 4.0 1.0 0.0 1.0 5.0 3.0 3.0 5.0 6.0 1.0 4.0 3.0 4.0 3.0 3.0 3.0
p40 4.0 1.0 0.0 3.0 6.0 3.0 0.0 3.0 1.0 3.0 4.0 6.0 1.0 0.0 0.0 3.0 5.0 6.0 6.0 2.0 1.0 1.0 0.0 5.0 6.0 5.0 5.0 2.0 5.0 2.0 3.0 6.0 4.0 6.0 3.0 3.0 2.0 1.0 4.0 0.0 1.0 1.0 0.0 4.0 3.0 6.0 1.0 3.0
p41 2.0 1.0 0.0 3.0 1.0 3.0 6.0 3.0 4.0 0.0 3.0 6.0 4.0 3.0 3.0 3.0 4.0 5.0 2.0 2.0 1.0 2.0 3.0 4.0 5.0 0.0 5.0 2.0 3.0 6.0 5.0 5.0 5.0 2.0 3.0 4.0 4.0 4.0 2.0 2.0 1.0 3.0 3.0 5.0 2.0 4.0 3.0 1.0
p42 4.0 4.0 4.0 6.0 0.0 5.0 0.0 1.0 1.0 6.0 1.0 1.0 5.0 0.0 3.0 4.0 3.0 5.0 1.0 1.0 3.0 0.0 1.0 0.0 1.0 4.0 4.0 5.0 5.0 2.0 0.0 6.0 5.0 1.0 5.0 4.0 1.0 6.0 1.0 1.0 6.0 0.0 4.0 5.0 0.0 1.0 4.0 3.0
p43 1.0 2.0 0.0 4.0 0.0 3.0 2.0 1.0 4.0 0.0 4.0 1.0 5.0 4.0 2.0 6.0 6.0 5.0 1.0 1.0 3.0 1.0 0.0 5.0 1.0 4.0 4.0 0.0 0.0 4.0 0.0 3.0 0.0 3.0 4.0 2.0 5.0 6.0 2.0 3.0 6.0 5.0 4.0 0.0 5.0 1.0 1.0 1.0
p44 0.0 3.0 2.0 3.0 0.0 5.0 2.0 6.0 0.0 1.0 5.0 4.0 1.0 0.0 1.0 2.0 6.0 0.0 1.0 1.0 6.0 6.0 0.0 1.0 6.0 1.0 0.0 3.0 0.0 0.0 2.0 1.0 0.0 5.0 5.0 4.0 1.0 5.0 5.0 2.0 1.0 5.0 3.0 2.0 3.0 1.0 6.0 4.0
p45 1.0 3.0 1.0 5.0 5.0 1.0 3.0 1.0 0.0 1.0 1.0 5.0 4.0 0.0 3.0 0.0 6.0 4.0 5.0 3.0 1.0 6.0 0.0 1.0 0.0 4.0 2.0 4.0 6.0 0.0 5.0 0.0 3.0 4.0 3.0 1.0 2.0 2.0 2.0 0.0 4.0 5.0 4.0 0.0 5.0 3.0 1.0 1.0
p46 6.0 4.0 2.0 3.0 4.0 1.0 3.0 0.0 3.0 3.0 3.0 0.0 6.0 6.0 3.0 0.0 2.0 0.0 4.0 5.0 5.0 1.0 1.0 5.0 1.0 4.0 0.0 0.0 2.0 2.0 1.0 0.0 3.0 5.0 6.0 4.0 1.0 4.0 0.0 6.0 3.0 5.0 5.0 3.0 0.0 1.0 3.0 3.0
p47 0.0 4.0 4.0 0.0 1.0 0.0 4.0 6.0 6.0 6.0 3.0 6.0 0.0 5.0 0.0 4.0 5.0 1.0 2.0 4.0 2.0 3.0 6.0 6.0 0.0 1.0 4.0 0.0 3.0 3.0 6.0 4.0 4.0 1.0 3.0 6.0 5.0 0.0 3.0 5.0 1.0 4.0 5.0 0.0 0.0 2.0 1.0 6.0
p48 6.0 2.0 5.0 4.0 2.0 6.0 2.0 2.0 0.0 2.0 1.0 2.0 3.0 6.0 6.0 6.0 5.0 1.0 3.0 1.0 1.0 3.0 1.0 2.0 3.0 1.0 5.0 3.0 4.0 4.0 1.0 1.0 5.0 5.0 0.0 3.0 5.0 6.0 2.0 0.0 3.0 3.0 2.0 0.0 3.0 4.0 1.0 2.0
p49 6.0 4.0 1.0 1.0 0.0 2.0 1.0 4.0 3.0 5.0 1.0 0.0 2.0 6.0 1.0 1.0 6.0 2.0 1.0 2.0 1.0 4.0 3.0 0.0 1.0 3.0 5.0 2.0 0.0 3.0 4.0 6.0 5.0 3.0 0.0 0.0 0.0 2.0 2.0 5.0 6.0 2.0 0.0 2.0 5.0 5.0 0.0 2.0
p50 1.0 1.0 2.0 1.0 4.0 0.0 5.0 6.0 0.0 3.0 1.0 3.0 6.0 1.0 3.0 3.0 6.0 6.0 3.0 1.0 0.0 4.0 2.0 4.0 0.0 1.0 3.0 4.0 2.0 1.0 5.0 1.0 2.0 4.0 1.0 1.0 4.0 3.0 3.0 2.0 2.0 5.0 6.0 0.0 3.0 4.0 0.0 2.0
p51 2.0 4.0 0.0 4.0 1.0 0.0 1.0 5.0 1.0 6.0 5.0 5.0 6.0 5.0 4.0 3.0 5.0 3.0 4.0 1.0 3.0 0.0 0.0 6.0 2.0 4.0 5.0 0.0 2.0 3.0 0.0 3.0 4.0 0.0 5.0 0.0 6.0 6.0 5.0 2.0 4.0 6.0 5.0 4.0 1.0 2.0 5.0 3.0
p52 0.0 4.0 0.0 3.0 0.0 6.0 1.0 1.0 0.0 0.0 5.0 1.0 3.0 4.0 2.0 6.0 6.0 6.0 2.0 0.0 3.0 5.0 4.0 2.0 0.0 3.0 0.0 2.0 3.0 6.0 1.0 0.0 2.0 3.0 3.0 3.0 0.0 5.0 4.0 0.0 6.0 0.0 1.0 3.0 3.0 2.0 5.0 2.0
p53 4.0 0.0 0.0 3.0 2.0 4.0 3.0 1.0 2.0 1.0 5.0 3.0 0.0 3.0 4.0 6.0 2.0 3.0 3.0 3.0 2.0 0.0 5.0 0.0 5.0 3.0 1.0 6.0 6.0 2.0 6.0 4.0 4.0 5.0 5.0 3.0 5.0 3.0 5.0 0.0 5.0 0.0 4.0 6.0 6.0 1.0 0.0 0.0
p54 4.0 5.0 2.0 1.0 6.0 4.0 0.0 2.0 2.0 0.0 6.0 5.0 0.0 1.0 1.0 5.0 2.0 2.0 5.0 2.0 6.0 3.0 4.0 6.0 6.0 6.0 3.0 3.0 1.0 2.0 4.0 0.0 4.0 1.0 1.0 3.0 3.0 3.0 2.0 4.0 0.0 5.0 4.0 0.0 4.0 1.0 3.0 3.0
p55 5.0 6.0 2.0 0.0 2.0 5.0 2.0 5.0 4.0 0.0 2.0 0.0 4.0 3.0 0.0 0.0 4.0 4.0 0.0 1.0 2.0 4.0 3.0 4.0 6.0 2.0 3.0 1.0 2.0 0.0 1.0 1.0 0.0 1.0 5.0 3.0 1.0 1.0 6.0 1.0 1.0 3.0 0.0 3.0 0.0 3.0 2.0 6.0
p56 3.0 1.0 2.0 3.0 1.0 3.0 1.0 3.0 1.0 6.0 0.0 0.0 3.0 0.0 0.0 5.0 6.0 3.0 4.0 3.0 2.0 1.0 1.0 0.0 0.0 3.0 1.0 1.0 2.0 4.0 1.0 0.0 2.0 0.0 3.0 5.0 5.0 1.0 3.0 1.0 3.0 3.0 1.0 0.0 0.0 5.0 0.0 0.0
p57 1.0 4.0 1.0 3.0 6.0 0.0 2.0 3.0 6.0 2.0 2.0 1.0 6.0 0.0 2.0 2.0 0.0 1.0 1.0 2.0 2.0 2.0 2.0 1.0 3.0 6.0 0.0 4.0 2.0 4.0 6.0 4.0 2.0 0.0 0.0 2.0 3.0 0.0 0.0 5.0 6.0 6.0 2.0 0.0 2.0 1.0 0.0 0.0
p58 3.0 5.0 5.0 1.0 3.0 6.0 6.0 0.0 5.0 0.0 2.0 1.0 1.0 4.0 2.0 6.0 4.0 2.0 5.0 3.0 0.0 5.0 0.0 6.0 2.0 4.0 5.0 5.0 4.0 4.0 0.0 4.0 3.0 3.0 2.0 2.0 1.0 1.0 0.0 3.0 4.0 0.0 6.0 4.0 3.0 4.0 0.0 3.0
p59 2.0 0.0 1.0 4.0 1.0 2.0 6.0 0.0 2.0 5.0 4.0 6.0 1.0 2.0 1.0 4.0 3.0 2.0 4.0 4.0 1.0 0.0 5.0 5.0 1.0 2.0 2.0 2.0 3.0 2.0 2.0 4.0 0.0 0.0 0.0 0.0 1.0 2.0 6.0 5.0 4.0 5.0 4.0 3.0 3.0 2.0 4.0 3.0
p60 5.0 1.0 6.0 5.0 3.0 4.0 2.0 1.0 4.0 0.0 3.0 3.0 1.0 1.0 3.0 5.0 1.0 4.0 0.0 3.0 2.0 6.0 4.0 3.0 3.0 2.0 0.0 2.0 3.0 1.0 3.0 3.0 0.0 1.0 0.0 1.0 1.0 2.0 4.0 3.0 5.0 1.0 4.0 4.0 6.0 2.0 0.0 2.0
p61 3.0 2.0 4.0 5.0 1.0 5.0 6.0 3.0 4.0 1.0 5.0 0.0 0.0 3.0 1.0 1.0 1.0 5.0 1.0 3.0 4.0 2.0 0.0 5.0 5.0 3.0 3.0 4.0 1.0 2.0 5.0 6.0 4.0 5.0 2.0 0.0 5.0 0.0 0.0 5.0 2.0 3.0 0.0 1.0 5.0 4.0 6.0 0.0
p62 4.0 5.0 0.0 5.0 6.0 1.0 3.0 6.0 3.0 3.0 2.0 6.0 2.0 3.0 5.0 4.0 0.0 3.0 2.0 2.0 2.0 1.0 2.0 6.0 0.0 1.0 1.0 0.0 0.0 2.0 4.0 3.0 6.0 5.0 2.0 6.0 6.0 3.0 1.0 1.0 0.0 3.0 3.0 3.0 0.0 1.0 1.0 3.0
p63 3.0 5.0 1.0 0.0 1.0 0.0 1.0 2.0 5.0 0.0 5.0 3.0 0.0 6.0 1.0 0.0 1.0 3.0 0.0 2.0 4.0 4.0 3.0 1.0 0.0 0.0 0.0 2.0 5.0 4.0 6.0 0.0 4.0 6.0 4.0 0.0 2.0 1.0 2.0 6.0 4.0 0.0 1.0 1.0 2.0 3.0 2.0 2.0
p64 1.0 5.0 6.0 6.0 0.0 1.0 4.0 1.0 3.0 6.0 0.0 5.0 6.0 0.0 2.0 2.0 6.0 2.0 0.0 5.0 2.0 3.0 4.0 2.0 1.0 6.0 4.0 2.0 0.0 1.0 4.0 2.0 0.0 5.0 6.0 0.0 5.0 1.0 3.0 1.0 2.0 6.0 3.0 0.0 2.0 0.0 6.0 4.0
p65 1.0 0.0 5.0 0.0 3.0 6.0 3.0 1.0 4.0 1.0 1.0 4.0 4.0 4.0 5.0 2.0 1.0 1.0 5.0 1.0 3.0 4.0 4.0 6.0 6.0 2.0 4.0 6.0 5.0 3.0 2.0 3.0 1.0 0.0 4.0 0.0 0.0 6.0 5.0 1.0 1.0 1.0 5.0 5.0 2.0 1.0 5.0 5.0
p66 0.0 3.0 4.0 4.0 4.0 0.0 1.0 2.0 1.0 5.0 3.0 4.0 4.0 3.0 4.0 6.0 0.0 4.0 1.0 1.0 1.0 6.0 2.0 6.0 1.0 5.0 4.0 1.0 5.0 2.0 1.0 4.0 6.0 4.0 5.0 6.0 5.0 4.0 0.0 1.0 1.0 2.0 4.0 2.0 1.0 0.0 2.0 2.0
p67 0.0 2.0 2.0 4.0 1.0 6.0 2.0 2.0 2.0 4.0 3.0 1.0 4.0 4.0 4.0 0.0 2.0 5.0 5.0 6.0 1.0 6.0 0.0 1.0 1.0 4.0 3.0 6.0 4.0 1.0 5.0 6.0 4.0 1.0 2.0 3.0 3.0 1.0 1.0 0.0 2.0 6.0 0.0 5.0 6.0 3.0 1.0 1.0
p68 3.0 2.0 0.0 3.0 5.0 3.0 3.0 3.0 5.0 4.0 2.0 1.0 0.0 4.0 3.0 1.0 5.0 4.0 1.0 2.0 1.0 6.0 1.0 1.0 2.0 3.0 0.0 3.0 0.0 5.0 1.0 1.0 4.0 3.0 2.0 4.0 6.0 2.0 1.0 0.0 4.0 1.0 1.0 2.0 0.0 0.0 0.0 1.0
p69 0.0 4.0 3.0 5.0 1.0 1.0 3.0 3.0 0.0 5.0 5.0 2.0 6.0 5.0 2.0 4.0 4.0 3.0 6.0 0.0 0.0 3.0 0.0 5.0 4.0 1.0 0.0 4.0 0.0 3.0 1.0 5.0 0.0 5.0 0.0 5.0 6.0 0.0 5.0 5.0 0.0 0.0 1.0 3.0 2.0 0.0 1.0 5.0
p70 4.0 0.0 6.0 6.0 0.0 6.0 0.0 1.0 1.0 2.0 5.0 5.0 6.0 3.0 6.0 4.0 5.0 3.0 0.0 3.0 2.0 0.0 1.0 3.0 1.0 0.0 4.0 0.0 5.0 0.0 4.0 2.0 2.0 1.0 3.0 1.0 3.0 2.0 5.0 6.0 3.0 6.0 3.0 3.0 4.0 6.0 2.0 4.0
p71 4.0 4.0 4.0 0.0 6.0 1.0 5.0 3.0 3.0 0.0 4.0 3.0 1.0 2.0 6.0 5.0 6.0 5.0 1.0 1.0 6.0 0.0 2.0 0.0 3.0 2.0 3.0 2.0 1.0 2.0 0.0 1.0 1.0 2.0 4.0 4.0 3.0 0.0 2.0 0.0 6.0 6.0 6.0 0.0 3.0 3.0 0.0 1.0
